Timestamp PowerL,PowerR, Heading,Distance,DriveSpeed,TurnSpeed,FrontRange,StageNumber,StageDistance,TargetScore,TargetX,TargetY,
1516109798415,0.0078125,0.0078125,14.602725000000001,-4.66865075,0.0,0.07500000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798436,0.0078125,0.0078125,14.60225625,-4.66865075,0.0,0.125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798454,0.0078125,0.0078125,14.60285,-4.66865075,0.0,0.25,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798474,0.0078125,0.0078125,14.604681250000002,-4.66865075,0.0,-0.07500000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798494,0.0078125,0.0078125,14.60629375,-4.66865075,0.0,0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798515,0.0078125,0.0078125,14.608456250000001,-4.66865075,0.0,0.2625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798536,0.0078125,0.0078125,14.607400000000002,-4.66865075,0.0,-0.07500000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798555,0.0078125,0.0078125,14.60428125,-4.66865075,0.0,-0.35000000000000003,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798574,0.0078125,0.0078125,14.60465625,-4.66865075,0.0,0.17500000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798603,0.0078125,0.0078125,14.608243750000002,-4.66865075,0.0,0.025,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798615,0.0078125,0.0078125,14.608068750000001,-4.66865075,0.0,-0.17500000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798638,0.0078125,0.0078125,14.6032375,-4.66865075,0.0,0.1375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798657,0.0078125,0.0078125,14.606175000000002,-4.66865075,0.0,-0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798685,0.0078125,0.0078125,14.605418750000002,-4.66865075,0.0,-0.037500000000000006,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798694,0.0078125,0.0078125,14.604575,-4.66865075,0.0,-0.225,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798714,0.0078125,0.0078125,14.605287500000001,-4.66865075,0.0,0.1375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798742,0.0078125,0.0078125,14.604150000000002,-4.66865075,0.0,0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798755,0.0078125,0.0078125,14.6054875,-4.66865075,0.0,-0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798775,0.0078125,0.0078125,14.60334375,-4.66865075,0.0,0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798802,0.0078125,0.0078125,14.60559375,-4.66865075,0.0,0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798814,0.0078125,0.0078125,14.603625000000001,-4.66865075,0.0,0.025,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798836,0.0078125,0.0078125,14.601825000000002,-4.66865075,0.0,-0.07500000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798862,0.0078125,0.0078125,14.59948125,-4.66865075,0.0,-0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798874,0.0078125,0.0078125,14.60265625,-4.66865075,0.0,0.2,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798903,0.0078125,0.0078125,14.607318750000001,-4.66865075,0.0,0.1375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798920,0.0078125,0.0078125,14.610018750000002,-4.66865075,0.0,0.225,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798935,0.0078125,0.0078125,14.61028125,-4.66865075,0.0,-0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798962,0.0078125,0.0078125,14.61121875,-4.66865075,0.0,-0.225,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798975,0.0078125,0.0078125,14.61014375,-4.66865075,0.0,-0.08750000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799003,0.0078125,0.0078125,14.60756875,-4.66865075,0.0,0.125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799017,0.0078125,0.0078125,14.6083125,-4.66865075,0.0,-0.025,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799038,0.0078125,0.0078125,14.610556250000002,-4.66865075,0.0,-0.07500000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799073,0.0078125,0.0078125,14.60965625,-4.66865075,0.0,-0.0625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799081,0.0078125,0.0078125,14.609306250000001,-4.66865075,0.0,-0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799094,0.0078125,0.0078125,14.607700000000001,-4.66865075,0.0,-0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799115,0.0078125,0.0078125,14.609487500000002,-4.66865075,0.0,0.275,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799139,0.0078125,0.0078125,14.6156,-4.66865075,0.0,0.325,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799157,0.0078125,0.0078125,14.61758125,-4.66865075,0.0,0.0625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799175,0.0078125,0.0078125,14.6191625,-4.66865075,0.0,0.08750000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799195,0.0078125,0.0078125,14.6210125,-4.66865075,0.0,0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799215,0.0078125,0.0078125,14.6164375,-4.66865075,0.0,-0.1,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799237,0.0078125,0.0078125,14.615518750000001,-4.66865075,0.0,-0.07500000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799259,0.0078125,0.0078125,14.614875,-4.66865075,0.0,0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799277,0.0078125,0.0078125,14.615662500000001,-4.66865075,0.0,-0.0125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799297,0.0078125,0.0078125,14.616393750000002,-4.66865075,0.0,0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799315,0.0078125,0.0078125,14.618143750000002,-4.66865075,0.0,0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799339,0.0078125,0.0078125,14.619850000000001,-4.66865075,0.0,0.0625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799355,0.0078125,0.0078125,14.621818750000001,-4.66865075,0.0,0.21250000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799387,0.0078125,0.0078125,14.62359375,-4.66865075,0.0,0.375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799396,0.0078125,0.0078125,14.62521875,-4.66865075,0.0,0.0,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799414,0.0078125,0.0078125,14.626400000000002,-4.66865075,0.0,0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799438,0.0078125,0.0078125,14.62666875,-4.66865075,0.0,0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799468,0.0078125,0.0078125,14.627143750000002,-4.66865075,0.0,0.1,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799477,0.0078125,0.0078125,14.6265,-4.66865075,0.0,-0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799494,0.0078125,0.0078125,14.623743750000001,-4.66865075,0.0,0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799514,0.0078125,0.0078125,14.6250125,-4.66865075,0.0,0.08750000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799557,0.0078125,0.0078125,14.6285375,-4.66865075,0.0,-0.17500000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799569,0.0078125,0.0078125,14.628362500000001,-4.66865075,0.0,0.0,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799577,0.0078125,0.0078125,14.628837500000001,-4.66865075,0.0,0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799595,0.0078125,0.0078125,14.6265,-4.66865075,0.0,-0.0125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799616,0.0078125,0.0078125,14.627143750000002,-4.66865075,0.0,0.0,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799670,0.0078125,0.0078125,14.627975000000001,-4.66865075,0.0,-0.0125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799678,0.0078125,0.0078125,14.629118750000002,-4.66865075,0.0,0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799694,0.0078125,0.0078125,14.62794375,-4.66865075,0.0,0.08750000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799715,0.0078125,0.0078125,14.629862500000002,-4.66865075,0.0,0.2625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799746,0.0078125,0.0078125,14.626275000000001,-4.66865075,0.0,0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799755,0.0078125,0.0078125,14.627281250000001,-4.66865075,0.0,-0.0125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799774,0.0078125,0.0078125,14.626231250000002,-4.66865075,0.0,-0.225,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799794,0.0078125,0.0078125,14.624456250000001,-4.66865075,0.0,-0.17500000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799824,0.0078125,0.0078125,14.622200000000001,-4.66865075,0.0,-0.0125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799841,0.0078125,0.0078125,14.624818750000001,-4.66865075,0.0,0.3375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799864,0.0078125,0.0078125,14.6248125,-4.66865075,0.0,0.025,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799875,0.0078125,0.0078125,14.623181250000002,-4.66865075,0.0,0.025,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799894,0.0078125,0.0078125,14.62484375,-4.66865075,0.0,0.15000000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799972,0.0078125,0.0078125,14.627225000000001,-4.66865075,0.0,-0.225,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109799998,0.0078125,0.0078125,14.627206250000002,-4.66865075,0.0,-0.0125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109800016,0.0078125,0.0078125,14.627875,-4.66865075,0.0,0.07500000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
